date,btc_close,composite_score,target_btc_exposure_pct,red_count,green_count,signal,dca_percentile,dca_multiplier,dca_buy_factor,reserve_balance
2019-03-14,3881.44,25.18,92.3,0,3,ACCUMULATE,8.9,1.25,1.25,0.0
2019-03-15,3927.08,30.55,87.5,0,3,ACCUMULATE,11.9,1.25,1.25,0.0
2019-03-16,4027.01,27.46,90.5,0,2,ACCUMULATE,10.2,1.25,1.25,0.0
2019-03-17,3998.0,31.8,86.1,0,2,ACCUMULATE,12.9,1.25,1.25,0.0
2019-03-18,3988.85,28.23,89.8,0,2,ACCUMULATE,10.4,1.25,1.25,0.0
2019-03-19,4024.14,33.5,83.9,0,2,ACCUMULATE,13.9,1.25,1.25,0.0
2019-03-20,4056.75,29.37,88.7,0,2,ACCUMULATE,11.3,1.25,1.25,0.0
2019-03-21,3996.93,33.05,84.5,0,2,ACCUMULATE,13.6,1.25,1.25,0.0
2019-03-22,4000.84,28.68,89.4,0,2,ACCUMULATE,10.9,1.25,1.25,0.0
2019-03-23,4007.21,33.44,84.0,0,2,ACCUMULATE,14.0,1.25,1.25,0.0
2019-03-24,3994.11,28.71,89.4,0,2,ACCUMULATE,11.0,1.25,1.25,0.0
2019-03-25,3924.55,32.5,85.2,0,2,ACCUMULATE,13.5,1.25,1.25,0.0
2019-03-26,3942.22,28.19,89.8,0,2,ACCUMULATE,10.3,1.25,1.25,0.0
2019-03-27,4045.98,34.15,83.0,0,2,ACCUMULATE,15.4,1.25,1.25,0.0
2019-03-28,4036.45,29.62,88.5,0,2,ACCUMULATE,11.7,1.25,1.25,0.0
2019-03-29,4111.38,34.8,82.1,0,2,ACCUMULATE,16.8,1.25,1.25,0.0
2019-03-30,4118.13,30.62,87.4,0,2,ACCUMULATE,12.4,1.25,1.25,0.0
2019-03-31,4112.69,34.93,81.9,0,2,ACCUMULATE,17.1,1.25,1.25,0.0
2019-04-01,4151.32,33.08,84.5,0,1,ACCUMULATE,14.1,1.25,1.25,0.0
2019-04-02,4906.93,44.61,63.2,1,0,ACCUMULATE,28.8,1.25,1.25,0.0
2019-04-03,4976.59,42.43,68.1,1,0,ACCUMULATE,27.0,1.25,1.25,0.0
2019-04-04,4913.36,44.7,62.9,1,0,ACCUMULATE,29.0,1.25,1.25,0.0
2019-04-05,5047.23,43.08,66.7,1,0,ACCUMULATE,27.4,1.25,1.25,0.0
2019-04-06,5057.25,45.68,60.6,1,0,HOLD,30.3,1.0,1.0,0.0
2019-04-07,5201.16,44.45,63.5,1,0,HOLD,28.6,1.0,1.0,0.0
2019-04-08,5294.09,50.63,48.4,1,0,HOLD,47.4,1.0,1.0,0.0
2019-04-09,5201.3,48.39,54.0,1,0,HOLD,40.7,1.0,1.0,0.0
2019-04-10,5318.6,50.77,48.1,1,0,HOLD,47.9,1.0,1.0,0.0
2019-04-11,5048.56,47.1,57.2,1,0,HOLD,36.1,1.0,1.0,0.0
2019-04-12,5081.5,48.97,52.6,1,0,HOLD,43.2,1.0,1.0,0.0
2019-04-13,5080.66,47.41,56.4,1,0,HOLD,37.2,1.0,1.0,0.0
2019-04-14,5165.59,49.46,51.4,1,0,HOLD,45.2,1.0,1.0,0.0
2019-04-15,5037.27,45.68,60.6,1,0,HOLD,30.3,1.0,1.0,0.0
2019-04-16,5212.81,48.84,52.9,1,0,HOLD,42.6,1.0,1.0,0.0
2019-04-17,5236.26,47.42,56.4,1,0,HOLD,37.4,1.0,1.0,0.0
2019-04-18,5289.75,49.28,51.8,1,0,HOLD,45.1,1.0,1.0,0.0
2019-04-19,5295.53,47.97,55.1,1,0,HOLD,39.7,1.0,1.0,0.0
2019-04-20,5326.18,49.33,51.7,1,0,HOLD,45.2,1.0,1.0,0.0
2019-04-21,5305.74,48.08,54.8,1,0,HOLD,39.8,1.0,1.0,0.0
2019-04-22,5394.67,50.57,48.6,1,0,HOLD,47.6,1.0,1.0,0.0
2019-04-23,5539.1,50.63,48.4,1,0,HOLD,48.0,1.0,1.0,0.0
2019-04-24,5454.58,51.12,47.2,1,0,HOLD,48.6,1.0,1.0,0.0
2019-04-25,5162.67,47.47,56.3,1,0,HOLD,37.4,1.0,1.0,0.0
2019-04-26,5234.09,49.59,51.0,1,0,HOLD,45.7,1.0,1.0,0.0
2019-04-27,5229.48,48.07,54.8,1,0,HOLD,39.7,1.0,1.0,0.0
2019-04-28,5272.45,49.91,50.2,1,0,HOLD,46.3,1.0,1.0,0.0
2019-04-29,5237.96,47.07,57.3,1,0,HOLD,35.5,1.0,1.0,0.0
2019-04-30,5350.64,49.35,51.6,1,0,HOLD,45.3,1.0,1.0,0.0
2019-05-01,5389.54,48.37,54.1,1,0,HOLD,40.7,1.0,1.0,0.0
2019-05-02,5500.72,50.64,48.4,1,0,HOLD,48.3,1.0,1.0,0.0
2019-05-03,5753.38,50.88,47.8,1,0,HOLD,48.9,1.0,1.0,0.0
2019-05-04,5840.08,52.19,44.5,1,0,HOLD,50.5,1.0,1.0,0.0
2019-05-05,5794.14,51.04,47.4,1,0,HOLD,48.9,1.0,1.0,0.0
2019-05-06,5748.17,53.16,42.2,1,0,HOLD,51.6,1.0,1.0,0.0
2019-05-07,5819.57,52.63,43.5,1,0,HOLD,51.2,1.0,1.0,0.0
2019-05-08,5998.71,54.25,39.5,1,0,HOLD,52.3,1.0,1.0,0.0
2019-05-09,6171.96,53.86,40.5,1,0,HOLD,52.0,1.0,1.0,0.0
2019-05-10,6358.29,55.34,37.0,1,0,HOLD,53.1,1.0,1.0,0.0
2019-05-11,7191.36,57.4,32.3,1,0,HOLD,55.5,1.0,1.0,0.0
2019-05-12,6977.63,57.32,32.5,1,0,HOLD,55.2,1.0,1.0,0.0
2019-05-13,7806.36,63.38,20.8,1,0,HOLD,68.4,1.0,1.0,0.0
2019-05-14,7980.13,63.7,20.3,1,0,HOLD,69.0,1.0,1.0,0.0
2019-05-15,8183.83,64.52,19.0,1,0,HOLD,69.8,1.0,1.0,0.0
2019-05-16,7874.11,63.29,20.9,1,0,HOLD,68.2,1.0,1.0,0.0
2019-05-17,7371.96,61.71,23.7,1,0,HOLD,65.4,1.0,1.0,0.0
2019-05-18,7266.08,61.2,24.6,1,0,HOLD,64.4,1.0,1.0,0.0
2019-05-19,8193.14,64.41,19.1,1,0,HOLD,69.7,1.0,1.0,0.0
2019-05-20,7998.29,63.73,20.2,1,0,HOLD,69.0,1.0,1.0,0.0
2019-05-21,7947.93,63.79,20.1,1,0,HOLD,69.1,1.0,1.0,0.0
2019-05-22,7626.89,62.63,22.0,1,0,HOLD,66.9,1.0,1.0,0.0
2019-05-23,7876.5,63.46,20.6,1,0,HOLD,68.5,1.0,1.0,0.0
2019-05-24,7996.4,63.72,20.2,1,0,HOLD,68.9,1.0,1.0,0.0
2019-05-25,8059.13,64.0,19.8,1,0,HOLD,69.4,1.0,1.0,0.0
2019-05-26,8726.23,65.61,17.4,1,0,DERISK,71.0,0.75,0.75,0.25
2019-05-27,8785.17,67.4,14.9,3,0,DERISK,72.8,0.75,0.75,0.5
2019-05-28,8718.85,66.71,15.8,2,0,DERISK,72.1,0.75,0.75,0.75
2019-05-29,8664.56,66.95,15.5,2,0,DERISK,72.2,0.75,0.75,1.0
2019-05-30,8276.25,65.58,17.4,2,0,DERISK,70.7,0.75,0.75,1.25
2019-05-31,8550.67,66.53,16.1,2,0,DERISK,71.9,0.75,0.75,1.5
2019-06-01,8555.87,66.22,16.5,2,0,DERISK,71.5,0.75,0.75,1.75
2019-06-02,8737.91,66.95,15.5,2,0,DERISK,72.3,0.75,0.75,2.0
2019-06-03,8114.49,62.4,22.4,1,0,DERISK,65.9,0.75,0.75,2.25
2019-06-04,7677.47,60.68,25.6,1,0,DERISK,62.1,0.75,0.75,2.5
2019-06-05,7791.29,61.53,24.0,1,0,DERISK,64.0,0.75,0.75,2.75
2019-06-06,7807.36,61.01,25.0,1,0,DERISK,62.7,0.75,0.75,3.0
2019-06-07,8002.63,62.14,22.9,1,0,DERISK,65.6,0.75,0.75,3.25
2019-06-08,7933.78,61.28,24.5,1,0,DERISK,63.5,0.75,0.75,3.5
2019-06-09,7643.44,61.0,25.0,1,0,DERISK,62.5,0.75,0.75,3.75
2019-06-10,8021.0,61.12,24.8,1,0,DERISK,63.0,0.75,0.75,4.0
2019-06-11,7917.32,61.4,24.2,1,0,DERISK,63.9,0.75,0.75,4.25
2019-06-12,8174.14,61.48,24.1,1,0,DERISK,63.9,0.75,0.75,4.5
2019-06-13,8235.57,62.34,22.6,1,0,DERISK,66.1,0.75,0.75,4.75
2019-06-14,8693.96,63.0,21.4,1,0,DERISK,67.4,0.75,0.75,5.0
2019-06-15,8853.56,63.87,20.0,1,0,DERISK,69.1,0.75,0.75,5.25
2019-06-16,8979.18,63.64,20.4,1,0,DERISK,68.5,0.75,0.75,5.5
2019-06-17,9336.01,66.45,16.2,1,0,DERISK,72.0,0.75,0.75,5.75
2019-06-18,9081.71,65.55,17.4,1,0,DERISK,70.8,0.75,0.75,6.0
2019-06-19,9280.54,66.37,16.3,1,0,DERISK,72.0,0.75,0.75,6.25
2019-06-20,9536.85,66.62,15.9,1,0,DERISK,72.2,0.75,0.75,6.5
2019-06-21,10218.87,68.39,13.7,2,0,DERISK,73.9,0.75,0.75,6.75
2019-06-22,10689.54,69.48,12.5,2,0,DERISK,75.2,0.75,0.75,7.0
2019-06-23,10855.99,69.69,12.2,2,0,DERISK,75.5,0.75,0.75,7.25
2019-06-24,11035.74,72.47,9.6,3,0,DERISK,78.6,0.75,0.75,7.5
2019-06-25,11740.34,73.5,8.7,3,0,DERISK,79.3,0.75,0.75,7.75
2019-06-26,12913.28,76.3,6.7,3,0,DERISK,80.7,0.75,0.75,8.0
2019-06-27,11154.09,71.87,10.1,3,0,DERISK,77.9,0.75,0.75,8.25
2019-06-28,12355.06,75.26,7.4,3,0,DERISK,80.3,0.75,0.75,8.5
2019-06-29,11884.1,73.42,8.8,3,0,DERISK,79.2,0.75,0.75,8.75
2019-06-30,10769.05,70.96,10.9,3,0,DERISK,76.4,0.75,0.75,9.0
2019-07-01,10591.87,68.52,13.6,2,0,DERISK,73.6,0.75,0.75,9.25
2019-07-02,10844.13,68.93,13.1,2,0,DERISK,74.1,0.75,0.75,9.5
2019-07-03,11981.61,71.48,10.4,2,0,DERISK,77.2,0.75,0.75,9.75
2019-07-04,11156.52,69.45,12.5,2,0,DERISK,74.6,0.75,0.75,10.0
2019-07-05,10993.25,69.24,12.7,2,0,DERISK,74.4,0.75,0.75,10.25
2019-07-06,11248.94,69.46,12.5,2,0,DERISK,74.7,0.75,0.75,10.5
2019-07-07,11474.28,70.06,11.9,2,0,DERISK,75.7,0.75,0.75,10.75
2019-07-08,12296.16,73.86,8.4,3,0,DERISK,79.5,0.75,0.75,11.0
2019-07-09,12567.02,74.11,8.2,3,0,DERISK,79.6,0.75,0.75,11.25
2019-07-10,12099.12,73.13,9.0,3,0,DERISK,79.0,0.75,0.75,11.5
2019-07-11,11343.12,71.31,10.6,3,0,DERISK,76.8,0.75,0.75,11.75
2019-07-12,11797.37,72.2,9.8,3,0,DERISK,78.1,0.75,0.75,12.0
2019-07-13,11363.97,71.22,10.7,3,0,DERISK,76.4,0.75,0.75,12.25
2019-07-14,10204.41,68.08,14.1,2,0,DERISK,72.4,0.75,0.75,12.5
2019-07-15,10850.26,66.36,16.3,1,0,DERISK,70.5,0.75,0.75,12.75
2019-07-16,9423.44,60.68,25.6,1,0,HOLD,60.1,1.0,1.0,12.75
2019-07-17,9696.15,63.56,20.5,1,0,HOLD,66.7,1.0,1.0,12.75
2019-07-18,10638.35,64.62,18.8,1,0,HOLD,68.6,1.0,1.0,12.75
2019-07-19,10532.94,65.31,17.8,1,0,HOLD,69.2,1.0,1.0,12.75
2019-07-20,10759.42,64.74,18.6,1,0,HOLD,68.6,1.0,1.0,12.75
2019-07-21,10586.71,65.25,17.9,1,0,HOLD,69.1,1.0,1.0,12.75
2019-07-22,10325.87,62.27,22.7,1,0,HOLD,64.0,1.0,1.0,12.75
2019-07-23,9854.15,61.96,23.2,1,0,HOLD,63.5,1.0,1.0,12.75
2019-07-24,9772.14,59.83,27.2,1,0,HOLD,58.2,1.0,1.0,12.75
2019-07-25,9882.43,61.97,23.2,1,0,HOLD,63.6,1.0,1.0,12.75
2019-07-26,9847.45,60.08,26.7,1,0,HOLD,58.6,1.0,1.0,12.75
2019-07-27,9478.32,59.95,27.0,1,0,HOLD,58.2,1.0,1.0,12.75
2019-07-28,9531.77,58.22,30.5,1,0,HOLD,54.3,1.0,1.0,12.75
2019-07-29,9506.93,57.99,31.0,1,0,HOLD,53.6,1.0,1.0,12.75
2019-07-30,9595.52,56.09,35.2,1,0,HOLD,50.5,1.0,1.0,12.75
2019-07-31,10089.25,60.61,25.7,1,0,HOLD,59.7,1.0,1.0,12.75
2019-08-01,10409.79,60.05,26.8,1,0,HOLD,58.5,1.0,1.0,12.75
2019-08-02,10528.99,62.28,22.7,1,0,HOLD,64.3,1.0,1.0,12.75
2019-08-03,10820.41,61.08,24.8,1,0,HOLD,60.8,1.0,1.0,12.75
2019-08-04,10978.91,63.23,21.0,1,0,HOLD,66.2,1.0,1.0,12.75
2019-08-05,11807.96,66.02,16.8,1,0,HOLD,70.4,1.0,1.0,12.75
2019-08-06,11467.1,66.46,16.2,1,0,HOLD,71.2,1.0,1.0,12.75
2019-08-07,11974.28,66.38,16.3,1,0,DERISK,71.0,0.75,0.75,13.0
2019-08-08,11982.8,67.57,14.7,1,0,DERISK,72.6,0.75,0.75,13.25
2019-08-09,11865.21,66.05,16.7,1,0,DERISK,70.3,0.75,0.75,13.5
2019-08-10,11293.59,66.12,16.6,1,0,DERISK,70.4,0.75,0.75,13.75
2019-08-11,11549.06,65.22,17.9,1,0,DERISK,69.0,0.75,0.75,14.0
2019-08-12,11387.41,65.54,17.5,1,0,DERISK,69.4,0.75,0.75,14.25
2019-08-13,10872.0,61.92,23.3,1,0,DERISK,63.2,0.75,0.75,14.5
2019-08-14,10031.89,60.16,26.6,0,0,DERISK,58.4,0.75,0.75,14.75
2019-08-15,10308.51,59.14,28.6,1,0,DERISK,56.0,0.75,0.75,15.0
2019-08-16,10360.43,61.68,23.7,1,0,DERISK,62.5,0.75,0.75,15.25
2019-08-17,10220.75,58.72,29.5,1,0,DERISK,55.1,0.75,0.75,15.5
2019-08-18,10326.25,61.38,24.3,1,0,DERISK,61.6,0.75,0.75,15.75
2019-08-19,10922.16,60.48,26.0,1,0,DERISK,58.8,0.75,0.75,16.0
2019-08-20,10770.76,61.92,23.3,1,0,DERISK,63.4,0.75,0.75,16.25
2019-08-21,10131.67,56.63,34.0,0,0,DERISK,50.7,0.75,0.75,16.5
2019-08-22,10104.11,59.0,28.9,0,0,DERISK,55.5,0.75,0.75,16.75
2019-08-23,10410.49,57.97,31.1,0,0,DERISK,52.6,0.75,0.75,17.0
2019-08-24,10150.07,59.27,28.4,0,0,DERISK,56.1,0.75,0.75,17.25
2019-08-25,10141.75,56.62,34.0,0,0,DERISK,50.5,0.75,0.75,17.5
2019-08-26,10364.91,58.83,29.3,0,0,DERISK,55.4,0.75,0.75,17.75
2019-08-27,10175.47,55.13,37.4,0,0,DERISK,48.7,0.75,0.75,18.0
2019-08-28,9722.83,55.79,35.9,0,0,DERISK,49.4,0.75,0.75,18.25
2019-08-29,9492.81,51.56,46.1,0,0,HOLD,45.3,1.0,1.0,18.25
2019-08-30,9587.25,55.25,37.2,0,0,HOLD,48.8,1.0,1.0,18.25
2019-08-31,9624.54,52.16,44.6,0,0,HOLD,46.1,1.0,1.0,18.25
2019-09-01,9768.36,55.87,35.7,0,0,HOLD,49.6,1.0,1.0,18.25
2019-09-02,10387.5,55.37,36.9,0,0,HOLD,49.0,1.0,1.0,18.25
2019-09-03,10625.1,58.97,29.0,0,0,HOLD,55.8,1.0,1.0,18.25
2019-09-04,10585.2,56.23,34.9,0,0,HOLD,50.1,1.0,1.0,18.25
2019-09-05,10556.16,58.64,29.6,0,0,HOLD,55.1,1.0,1.0,18.25
2019-09-06,10309.91,54.75,38.3,0,0,HOLD,48.3,1.0,1.0,18.25
2019-09-07,10491.96,58.2,30.6,0,0,HOLD,53.6,1.0,1.0,18.25
2019-09-08,10420.88,55.19,37.3,0,0,HOLD,48.6,1.0,1.0,18.25
2019-09-09,10314.88,56.79,33.6,0,0,HOLD,50.9,1.0,1.0,18.25
2019-09-10,10109.46,52.86,42.9,0,0,HOLD,46.7,1.0,1.0,18.25
2019-09-11,10165.01,56.13,35.1,0,0,HOLD,49.7,1.0,1.0,18.25
2019-09-12,10428.96,54.33,39.3,0,0,HOLD,47.8,1.0,1.0,18.25
2019-09-13,10372.29,56.9,33.4,0,0,HOLD,51.1,1.0,1.0,18.25
2019-09-14,10365.56,53.88,40.4,0,0,HOLD,47.4,1.0,1.0,18.25
2019-09-15,10313.02,56.58,34.1,0,0,HOLD,50.8,1.0,1.0,18.25
2019-09-16,10271.79,52.68,43.3,0,0,HOLD,46.5,1.0,1.0,18.25
2019-09-17,10198.62,55.59,36.4,0,0,HOLD,49.2,1.0,1.0,18.25
2019-09-18,10163.38,52.02,45.0,0,0,HOLD,45.4,1.0,1.0,18.25
2019-09-19,10281.03,55.85,35.8,0,0,HOLD,49.6,1.0,1.0,18.25
2019-09-20,10176.38,51.94,45.2,0,0,HOLD,45.1,1.0,1.0,18.25
2019-09-21,9988.38,54.56,38.8,0,0,HOLD,48.1,1.0,1.0,18.25
2019-09-22,10036.98,51.14,47.2,0,0,HOLD,44.1,1.0,1.0,18.25
2019-09-23,9694.6,51.86,45.4,0,0,HOLD,45.0,1.0,1.0,18.25
2019-09-24,8542.54,42.57,67.8,0,0,ACCUMULATE,23.8,1.25,1.25,18.0
2019-09-25,8446.97,46.85,57.8,0,0,ACCUMULATE,30.8,1.25,1.25,17.75
2019-09-26,8074.99,40.7,71.7,0,1,ACCUMULATE,21.7,1.25,1.25,17.5
2019-09-27,8201.36,45.87,60.2,0,1,ACCUMULATE,27.3,1.25,1.25,17.25
2019-09-28,8223.65,41.16,70.8,0,1,ACCUMULATE,22.4,1.25,1.25,17.0
2019-09-29,8065.26,45.27,61.6,0,1,ACCUMULATE,26.1,1.25,1.25,16.75
2019-09-30,8314.62,38.99,75.0,0,1,ACCUMULATE,19.2,1.25,1.25,16.5
2019-10-01,8326.64,43.83,64.9,0,0,ACCUMULATE,24.7,1.25,1.25,16.25
2019-10-02,8391.52,39.18,74.7,0,0,ACCUMULATE,19.5,1.25,1.25,16.0
2019-10-03,8246.3,43.46,65.8,0,1,ACCUMULATE,24.4,1.25,1.25,15.75
2019-10-04,8168.05,38.2,76.5,0,1,ACCUMULATE,18.3,1.25,1.25,15.5
2019-10-05,8172.48,43.07,66.7,0,1,ACCUMULATE,24.2,1.25,1.25,15.25
2019-10-06,7868.31,36.92,78.7,0,1,ACCUMULATE,17.3,1.25,1.25,15.0
2019-10-07,8215.11,43.02,66.8,0,1,ACCUMULATE,24.2,1.25,1.25,14.75
2019-10-08,8191.87,37.89,77.1,0,1,ACCUMULATE,18.1,1.25,1.25,14.5
2019-10-09,8593.16,44.05,64.5,0,0,ACCUMULATE,25.2,1.25,1.25,14.25
2019-10-10,8596.57,39.22,74.6,0,0,ACCUMULATE,19.8,1.25,1.25,14.0
2019-10-11,8278.05,42.92,67.0,0,1,ACCUMULATE,24.3,1.25,1.25,13.75
2019-10-12,8316.66,37.94,77.0,0,0,ACCUMULATE,18.2,1.25,1.25,13.5
2019-10-13,8296.34,42.73,67.4,0,0,ACCUMULATE,24.2,1.25,1.25,13.25
2019-10-14,8363.94,38.23,76.4,0,0,ACCUMULATE,18.4,1.25,1.25,13.0
2019-10-15,8173.48,42.37,68.2,0,1,ACCUMULATE,23.9,1.25,1.25,12.75
2019-10-16,8014.39,36.64,79.2,0,1,ACCUMULATE,17.0,1.25,1.25,12.5
2019-10-17,8082.46,41.97,69.1,0,1,ACCUMULATE,23.8,1.25,1.25,12.25
2019-10-18,7972.62,36.19,79.9,0,1,ACCUMULATE,16.4,1.25,1.25,12.0
2019-10-19,7973.63,41.32,70.4,0,1,ACCUMULATE,23.1,1.25,1.25,11.75
2019-10-20,8247.25,37.0,78.6,0,0,ACCUMULATE,17.3,1.25,1.25,11.5
2019-10-21,8223.25,41.87,69.3,0,0,ACCUMULATE,23.9,1.25,1.25,11.25
2019-10-22,8034.5,35.77,80.6,0,1,ACCUMULATE,15.7,1.25,1.25,11.0
2019-10-23,7479.54,39.1,74.8,0,1,ACCUMULATE,19.7,1.25,1.25,10.75
2019-10-24,7444.2,33.13,84.4,0,1,ACCUMULATE,12.1,1.25,1.25,10.5
2019-10-25,8671.1,42.97,66.9,0,0,ACCUMULATE,25.0,1.25,1.25,10.25
2019-10-26,9258.98,40.54,72.0,0,0,ACCUMULATE,22.1,1.25,1.25,10.0
2019-10-27,9550.6,46.34,59.0,0,0,HOLD,30.3,1.0,1.0,10.0
2019-10-28,9222.23,42.0,69.0,0,0,HOLD,24.2,1.0,1.0,10.0
2019-10-29,9432.86,47.2,57.0,0,0,HOLD,34.1,1.0,1.0,10.0
2019-10-30,9169.86,41.5,70.1,0,0,HOLD,23.6,1.0,1.0,10.0
2019-10-31,9157.52,45.86,60.2,0,0,HOLD,28.8,1.0,1.0,10.0
2019-11-01,9260.59,41.67,69.7,0,0,HOLD,23.8,1.0,1.0,10.0
2019-11-02,9311.99,46.26,59.2,0,0,HOLD,29.8,1.0,1.0,10.0
2019-11-03,9221.61,41.29,70.5,0,0,HOLD,23.1,1.0,1.0,10.0
2019-11-04,9421.54,46.73,58.1,0,0,HOLD,32.2,1.0,1.0,10.0
2019-11-05,9323.61,42.0,69.0,0,0,HOLD,24.4,1.0,1.0,10.0
2019-11-06,9347.27,46.32,59.1,0,0,HOLD,30.3,1.0,1.0,10.0
2019-11-07,9208.52,41.38,70.3,0,0,HOLD,23.4,1.0,1.0,10.0
2019-11-08,8772.31,43.83,64.9,0,0,HOLD,26.3,1.0,1.0,10.0
2019-11-09,8822.19,39.49,74.1,0,0,HOLD,20.6,1.0,1.0,10.0
2019-11-10,9045.85,44.75,62.8,0,0,HOLD,27.4,1.0,1.0,10.0
2019-11-11,8726.31,37.72,77.3,0,0,HOLD,17.8,1.0,1.0,10.0
2019-11-12,8815.14,42.6,67.7,0,0,HOLD,25.1,1.0,1.0,10.0
2019-11-13,8773.82,37.87,77.1,0,0,HOLD,18.0,1.0,1.0,10.0
2019-11-14,8640.42,41.78,69.5,0,0,HOLD,24.2,1.0,1.0,10.0
2019-11-15,8468.57,36.47,79.5,0,0,HOLD,16.5,1.0,1.0,10.0
2019-11-16,8498.94,41.09,70.9,0,0,HOLD,22.7,1.0,1.0,10.0
2019-11-17,8515.28,36.58,79.3,0,0,HOLD,16.8,1.0,1.0,10.0
2019-11-18,8190.16,39.22,74.6,0,0,ACCUMULATE,20.2,1.25,1.25,9.75
2019-11-19,8133.57,34.26,82.8,0,0,ACCUMULATE,13.2,1.25,1.25,9.5
2019-11-20,8093.6,38.69,75.6,0,1,ACCUMULATE,19.4,1.25,1.25,9.25
2019-11-21,7632.59,31.77,86.1,0,1,ACCUMULATE,11.0,1.25,1.25,9.0
2019-11-22,7292.2,35.1,81.6,0,2,ACCUMULATE,14.6,1.25,1.25,8.75
2019-11-23,7339.24,30.11,88.0,0,2,ACCUMULATE,9.9,1.25,1.25,8.5
2019-11-24,6930.09,33.22,84.3,0,2,ACCUMULATE,12.1,1.25,1.25,8.25
2019-11-25,7138.23,26.73,91.1,0,3,ACCUMULATE,8.0,1.25,1.25,8.0
2019-11-26,7170.11,32.29,85.5,0,3,ACCUMULATE,11.5,1.25,1.25,7.75
2019-11-27,7531.5,28.79,89.3,0,3,ACCUMULATE,9.3,1.25,1.25,7.5
2019-11-28,7442.33,33.54,83.8,0,3,ACCUMULATE,12.7,1.25,1.25,7.25
2019-11-29,7769.38,30.03,88.0,0,2,ACCUMULATE,10.0,1.25,1.25,7.0
2019-11-30,7571.77,34.03,83.2,0,3,ACCUMULATE,13.3,1.25,1.25,6.75
2019-12-01,7420.53,28.11,89.9,0,3,ACCUMULATE,8.6,1.25,1.25,6.5
2019-12-02,7320.94,33.49,83.9,0,3,ACCUMULATE,12.6,1.25,1.25,6.25
2019-12-03,7313.64,28.36,89.7,0,3,ACCUMULATE,9.0,1.25,1.25,6.0
2019-12-04,7207.78,32.88,84.7,0,3,ACCUMULATE,12.1,1.25,1.25,5.75
2019-12-05,7406.75,28.85,89.2,0,3,ACCUMULATE,9.5,1.25,1.25,5.5
2019-12-06,7558.58,34.4,82.6,0,3,ACCUMULATE,14.5,1.25,1.25,5.25
2019-12-07,7514.86,29.43,88.7,0,3,ACCUMULATE,9.9,1.25,1.25,5.0
2019-12-08,7539.7,34.28,82.8,0,3,ACCUMULATE,14.3,1.25,1.25,4.75
2019-12-09,7350.62,28.82,89.3,0,3,ACCUMULATE,9.5,1.25,1.25,4.5
2019-12-10,7233.84,32.92,84.7,0,3,ACCUMULATE,12.4,1.25,1.25,4.25
2019-12-11,7212.01,28.06,90.0,0,3,ACCUMULATE,8.5,1.25,1.25,4.0
2019-12-12,7199.39,32.59,85.1,0,3,ACCUMULATE,12.3,1.25,1.25,3.75
2019-12-13,7261.72,28.35,89.7,0,3,ACCUMULATE,9.0,1.25,1.25,3.5
2019-12-14,7080.29,31.83,86.0,0,3,ACCUMULATE,11.8,1.25,1.25,3.25
2019-12-15,7132.39,27.65,90.3,0,3,ACCUMULATE,8.4,1.25,1.25,3.0
2019-12-16,6897.33,29.88,88.2,0,3,ACCUMULATE,10.4,1.25,1.25,2.75
2019-12-17,6635.84,23.96,93.1,0,3,ACCUMULATE,7.0,1.25,1.25,2.5
2019-12-18,7294.53,31.67,86.2,0,3,ACCUMULATE,11.8,1.25,1.25,2.25
2019-12-19,7159.26,26.88,91.0,0,3,ACCUMULATE,8.0,1.25,1.25,2.0
2019-12-20,7203.41,31.0,87.0,0,3,ACCUMULATE,11.4,1.25,1.25,1.75
2019-12-21,7159.47,26.88,91.0,0,3,ACCUMULATE,8.1,1.25,1.25,1.5
2019-12-22,7517.58,32.3,85.4,0,3,ACCUMULATE,12.5,1.25,1.25,1.25
2019-12-23,7326.6,29.7,88.4,0,3,ACCUMULATE,10.5,1.25,1.25,1.0
2019-12-24,7260.91,32.43,85.3,0,3,ACCUMULATE,12.8,1.25,1.25,0.75
2019-12-25,7202.72,29.0,89.1,0,3,ACCUMULATE,10.0,1.25,1.25,0.5
2019-12-26,7207.23,32.36,85.4,0,3,ACCUMULATE,12.7,1.25,1.25,0.25
2019-12-27,7253.82,29.28,88.8,0,3,ACCUMULATE,10.2,1.25,1.25,0.0
2019-12-28,7316.23,32.85,84.7,0,3,ACCUMULATE,13.3,1.25,1.25,0.0
2019-12-29,7399.49,30.09,88.0,0,3,ACCUMULATE,10.9,1.25,1.25,0.0
2019-12-30,7234.44,32.45,85.3,0,3,ACCUMULATE,13.1,1.25,1.25,0.0
2019-12-31,7183.88,28.87,89.2,0,3,ACCUMULATE,9.9,1.25,1.25,0.0
2020-01-01,7189.94,32.37,85.4,0,3,ACCUMULATE,12.9,1.25,1.25,0.0
2020-01-02,6965.72,27.66,90.3,0,3,ACCUMULATE,8.6,1.25,1.25,0.0
2020-01-03,7339.7,33.29,84.2,0,2,ACCUMULATE,14.2,1.25,1.25,0.0
2020-01-04,7357.5,29.89,88.2,0,2,ACCUMULATE,11.0,1.25,1.25,0.0
2020-01-05,7359.96,33.5,83.9,0,2,ACCUMULATE,14.7,1.25,1.25,0.0
2020-01-06,7762.69,34.48,82.5,0,0,ACCUMULATE,16.6,1.25,1.25,0.0
2020-01-07,8160.36,39.62,73.8,0,0,ACCUMULATE,23.7,1.25,1.25,0.0
